input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_4_family_3716,rnd_4_family_3716_01,1119,12.0,71.0,4613,4581,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_549,rnd_4_family_549,37,23.0,0.0,4265,6985,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2145,rnd_4_family_2145,58,21.0,3.0,5493,5462,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_2145,rnd_4_family_2145_01,58,15.0,2.0,5493,5655,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_53,rnd_1_family_53,126,13.0,0.0,4491,5521,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_53,rnd_1_family_53_01,126,18.0,0.0,4491,6588,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_313,rnd_4_family_313,93,33.0,20.0,5535,5376,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_313,rnd_4_family_313_01,93,21.0,1.0,5535,6003,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2447,rnd_4_family_2447,33,17.0,0.0,6199,5521,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_2447,rnd_4_family_2447_01,33,10.0,3.0,6199,9269,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_146,rnd_1_family_146,614,18.0,24.0,4988,4748,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_146,rnd_1_family_146_01,614,10.0,1.0,4988,4848,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_384,rnd_1_family_384,159,23.0,0.0,5553,12863,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_384,rnd_1_family_384_01,159,18.0,0.0,5553,13110,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_164,rnd_1_family_164,181,16.0,22.0,7196,7107,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_3826,rnd_4_family_3826,50,47.0,4.0,5548,5536,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3379,rnd_4_family_3379,49,16.0,2.0,5222,11550,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3379,rnd_4_family_3379_01,49,12.0,0.0,5222,8054,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2746,rnd_4_family_2746,594,22.0,24.0,5055,4732,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_4_family_2746,rnd_4_family_2746_01,594,62.0,21.0,5055,4924,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_4_family_1751,rnd_4_family_1751,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1751,rnd_4_family_1751_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_19,rnd_1_family_19,614,25.0,0.0,4981,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_1049,rnd_4_family_1049,107,10.0,0.0,8827,22463,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_1049,rnd_4_family_1049_01,107,23.0,9.0,8827,6591,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_1_family_173,rnd_1_family_173,42,36.0,1.0,7738,7595,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_314,rnd_1_family_314,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_315,rnd_1_family_315,614,18.0,25.0,4985,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_179,rnd_1_family_179,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_179,rnd_1_family_179_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_212,rnd_1_family_212,181,13.0,22.0,7197,7107,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_212,rnd_1_family_212_01,181,11.0,22.0,7197,7115,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_139,rnd_4_family_139,108,28.0,0.0,5027,12758,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_139,rnd_4_family_139_01,108,25.0,0.0,5027,14146,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_199,rnd_1_family_199,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_199,rnd_1_family_199_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_141,rnd_1_family_141,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_141,rnd_1_family_141_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_185,rnd_1_family_185,55,48.0,4.0,6279,6243,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_265,rnd_1_family_265,216,30.0,10.0,4765,4768,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_265,rnd_1_family_265_01,216,26.0,0.0,4765,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_377,rnd_1_family_377,614,18.0,25.0,4985,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_376,rnd_1_family_376,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_286,rnd_1_family_286,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_286,rnd_1_family_286_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_423,rnd_1_family_423,11,NaN,NaN,4666,4666,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_1_family_322,rnd_1_family_322,54,43.0,6.0,4428,8163,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_409,rnd_1_family_409,615,18.0,25.0,4986,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_340,rnd_1_family_340,55,42.0,2.0,7259,6928,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_443,rnd_1_family_443,11,NaN,NaN,4666,4666,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_1_family_369,rnd_1_family_369,53,14.0,0.0,10320,8975,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_369,rnd_1_family_369_01,53,11.0,1.0,10320,10938,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_427,rnd_1_family_427,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_207,rnd_1_family_207,107,31.0,9.0,8955,6596,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_207,rnd_1_family_207_01,107,10.0,0.0,8955,22463,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_224,rnd_1_family_224,94,27.0,1.0,7974,10365,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_224,rnd_1_family_224_01,94,19.0,0.0,7974,10849,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_276,rnd_1_family_276,181,15.0,22.0,7196,7104,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_276,rnd_1_family_276_01,181,62.0,20.0,7196,7028,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_193,rnd_1_family_193,106,75.0,0.0,10479,9829,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_193,rnd_1_family_193_01,106,13.0,0.0,10479,9879,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_299,rnd_1_family_299,214,98.0,0.0,4961,4567,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_2745,rnd_4_family_2745,99,82.0,2.0,6408,6339,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_388,rnd_1_family_388,153,94.0,0.0,3239,6777,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_430,rnd_1_family_430,56,46.0,4.0,10208,10197,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_434,rnd_1_family_434,33,31.0,2.0,8450,8152,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_226,rnd_1_family_226,99,84.0,2.0,6409,6316,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_498,rnd_1_family_498,11,NaN,NaN,4666,4666,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_1_family_489,rnd_1_family_489,27,NaN,6.0,9046,9046,LTR/Gypsy,LTR/Gypsy,LTR,True,NaN,processed
rnd_1_family_410,rnd_1_family_410,99,82.0,2.0,6408,6317,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_490,rnd_1_family_490,39,15.0,0.0,4639,5753,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_426,rnd_1_family_426,115,98.0,15.0,4697,4642,LINE/L2,LINE/L2,False,False,Reco_check,processed
rnd_1_family_449,rnd_1_family_449,95,38.0,20.0,5418,5374,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_449,rnd_1_family_449_01,95,19.0,0.0,5418,6024,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_386,rnd_1_family_386,516,27.0,1.0,7436,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_386,rnd_1_family_386_01,516,22.0,0.0,7436,13399,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_309,rnd_1_family_309,137,29.0,1.0,11470,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_309,rnd_1_family_309_01,137,16.0,0.0,11470,10989,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_473,rnd_1_family_473,56,45.0,2.0,10207,10200,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_522,rnd_1_family_522,32,31.0,3.0,6416,7912,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_519,rnd_1_family_519,171,27.0,11.0,6407,6323,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_519,rnd_1_family_519_01,171,23.0,9.0,6407,3226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_75,rnd_1_family_75,614,25.0,0.0,4985,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_461,rnd_1_family_461,154,13.0,10.0,6766,6605,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_461,rnd_1_family_461_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_3_family_717,rnd_3_family_717,77,NaN,NaN,9878,9878,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_521,rnd_1_family_521,204,41.0,9.0,6653,6597,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_521,rnd_1_family_521_01,204,35.0,31.0,6653,6445,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_450,rnd_1_family_450,115,97.0,15.0,4699,4645,LINE/L2,LINE/L2,False,False,Reco_check,processed
rnd_1_family_513,rnd_1_family_513,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_513,rnd_1_family_513_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_61,rnd_1_family_61,216,30.0,10.0,4765,4768,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_61,rnd_1_family_61_01,216,26.0,0.0,4765,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_327,rnd_1_family_327,515,25.0,1.0,7436,11465,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_327,rnd_1_family_327_01,515,22.0,0.0,7436,13532,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1063,rnd_4_family_1063,36,35.0,1.0,6889,8300,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_65,rnd_1_family_65,43,21.0,7.0,16977,16158,DNA/Maverick,DNA/Maverick,LTR,False,Good,processed
rnd_4_family_1010,rnd_4_family_1010,29,24.0,0.0,9457,9300,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1457,rnd_4_family_1457,58,21.0,3.0,5491,5451,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1457,rnd_4_family_1457_01,58,15.0,2.0,5491,5655,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1067,rnd_4_family_1067,34,30.0,3.0,7829,8051,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1208,rnd_4_family_1208,52,49.0,6.0,6574,6486,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1753,rnd_4_family_1753,34,29.0,0.0,4178,5357,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_3_family_541,rnd_3_family_541,56,27.0,0.0,11127,13901,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_439,rnd_1_family_439,85,20.0,0.0,7841,10129,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_439,rnd_1_family_439_01,85,22.0,0.0,7841,10431,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_445,rnd_1_family_445,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_2230,rnd_4_family_2230,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_476,rnd_1_family_476,110,91.0,7.0,6583,6516,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1255,rnd_4_family_1255,43,35.0,1.0,7735,7682,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2222,rnd_4_family_2222,23,23.0,0.0,5822,6731,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_455,rnd_1_family_455,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_2198,rnd_4_family_2198,83,27.0,9.0,6360,3590,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2198,rnd_4_family_2198_01,83,18.0,3.0,6360,6231,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_486,rnd_1_family_486,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_3_family_716,rnd_3_family_716,170,22.0,0.0,7072,16839,Unknown,Unknown,False,False,Need_check,processed
rnd_3_family_716,rnd_3_family_716_01,170,14.0,0.0,7072,17416,Unknown,Unknown,LTR,False,Need_check,processed
rnd_4_family_158,rnd_4_family_158,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_158,rnd_4_family_158_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2292,rnd_4_family_2292,85,28.0,9.0,6361,3586,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2292,rnd_4_family_2292_01,85,17.0,2.0,6361,6248,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_6637,rnd_4_family_6637,12,11.0,2.0,5223,5669,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_448,rnd_1_family_448,515,25.0,1.0,7436,11465,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_448,rnd_1_family_448_01,515,22.0,0.0,7436,13532,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_5_family_462,rnd_5_family_462,27,NaN,6.0,9047,9047,LTR/Gypsy,LTR/Gypsy,LTR,True,NaN,processed
rnd_4_family_2203,rnd_4_family_2203,42,35.0,2.0,7740,7238,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3681,rnd_4_family_3681,174,28.0,16.0,7530,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3681,rnd_4_family_3681_01,174,25.0,8.0,7530,7513,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_279,rnd_4_family_279,52,49.0,6.0,6574,6486,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_685,rnd_4_family_685,56,46.0,4.0,10208,10197,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_987,rnd_4_family_987,26,26.0,1.0,4401,5455,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_280,rnd_4_family_280,52,49.0,6.0,6574,6486,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_3019,rnd_4_family_3019,206,10.0,13.0,5338,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3019,rnd_4_family_3019_01,206,17.0,16.0,5338,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_2455,rnd_4_family_2455,78,42.0,0.0,5335,5662,LINE/I,LINE/I,False,False,Need_check,processed
rnd_4_family_4400,rnd_4_family_4400,78,49.0,2.0,5337,5439,LINE/I,LINE/I,False,False,Reco_check,processed
rnd_4_family_2924,rnd_4_family_2924,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2924,rnd_4_family_2924_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_66,rnd_4_family_66,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_66,rnd_4_family_66_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_293,rnd_1_family_293,181,16.0,22.0,7184,7114,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_190,rnd_1_family_190,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_190,rnd_1_family_190_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_291,rnd_1_family_291,46,13.0,3.0,7712,8858,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_238,rnd_1_family_238,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_238,rnd_1_family_238_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_440,rnd_1_family_440,11,NaN,NaN,4666,4666,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_1_family_438,rnd_1_family_438,27,NaN,6.0,9046,9046,LTR/Gypsy,LTR/Gypsy,LTR,True,NaN,processed
rnd_1_family_396,rnd_1_family_396,42,37.0,3.0,7739,7136,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_138,rnd_1_family_138,106,75.0,0.0,10484,9829,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_138,rnd_1_family_138_01,106,13.0,0.0,10484,9879,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_358,rnd_1_family_358,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_358,rnd_1_family_358_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_366,rnd_1_family_366,228,18.0,15.0,10479,8669,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_301,rnd_1_family_301,181,15.0,22.0,7196,7109,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_301,rnd_1_family_301_01,181,59.0,20.0,7196,7041,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_861,rnd_4_family_861,167,15.0,1.0,7471,11461,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_861,rnd_4_family_861_01,167,20.0,0.0,7471,12633,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_437,rnd_1_family_437,77,47.0,2.0,5263,5295,LINE/I,LINE/I,False,False,Reco_check,processed
rnd_1_family_411,rnd_1_family_411,196,47.0,6.0,7849,7780,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_411,rnd_1_family_411_01,196,21.0,13.0,7849,7530,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_153,rnd_1_family_153,330,12.0,32.0,6464,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_153,rnd_1_family_153_01,330,75.0,0.0,6464,7915,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_187,rnd_1_family_187,172,15.0,1.0,6863,11461,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_187,rnd_1_family_187_01,172,20.0,0.0,6863,12638,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_402,rnd_1_family_402,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_402,rnd_1_family_402_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_393,rnd_1_family_393,42,35.0,2.0,7723,7235,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_331,rnd_1_family_331,99,82.0,2.0,6408,6339,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_525,rnd_1_family_525,21,19.0,0.0,7113,7949,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_339,rnd_1_family_339,93,21.0,0.0,5912,3803,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_339,rnd_1_family_339_01,93,24.0,0.0,5912,12847,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_3_family_110,rnd_3_family_110,45,45.0,2.0,5487,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_1066,rnd_4_family_1066,32,31.0,3.0,6416,7912,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_511,rnd_1_family_511,189,26.0,16.0,6652,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_511,rnd_1_family_511_01,189,17.0,6.0,6652,7829,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_208,rnd_1_family_208,137,31.0,1.0,11470,11469,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_208,rnd_1_family_208_01,137,14.0,0.0,11470,14703,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_1209,rnd_4_family_1209,54,23.0,2.0,5683,5623,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1209,rnd_4_family_1209_01,54,13.0,3.0,5683,5476,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_137,rnd_4_family_137,172,15.0,0.0,6863,19296,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_137,rnd_4_family_137_01,172,20.0,0.0,6863,12643,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_136,rnd_4_family_136,166,15.0,0.0,7454,19872,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_136,rnd_4_family_136_01,166,20.0,0.0,7454,12537,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1261,rnd_4_family_1261,55,42.0,4.0,7287,6864,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1260,rnd_4_family_1260,55,42.0,4.0,7208,6465,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_453,rnd_1_family_453,110,91.0,7.0,6582,6517,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1744,rnd_4_family_1744,45,45.0,2.0,5487,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_458,rnd_1_family_458,102,90.0,0.0,6911,6790,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_429,rnd_1_family_429,99,84.0,2.0,6403,6334,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_526,rnd_1_family_526,49,42.0,2.0,8761,8197,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_77,rnd_1_family_77,330,12.0,32.0,6464,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_77,rnd_1_family_77_01,330,77.0,31.0,6464,6456,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1576,rnd_4_family_1576,52,49.0,6.0,6580,6491,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_256,rnd_4_family_256,91,31.0,1.0,6035,5961,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_256,rnd_4_family_256_01,91,25.0,20.0,6035,5368,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1760,rnd_4_family_1760,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_1760,rnd_4_family_1760_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2009,rnd_4_family_2009,95,38.0,20.0,5424,5374,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_2009,rnd_4_family_2009_01,95,19.0,0.0,5424,6024,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_538,rnd_1_family_538,192,30.0,13.0,8115,8937,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_538,rnd_1_family_538_01,192,16.0,0.0,8115,12674,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_3_family_721,rnd_3_family_721,99,84.0,2.0,6408,6316,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_393,rnd_4_family_393,55,25.0,1.0,7842,9793,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_310,rnd_4_family_310,172,31.0,11.0,6406,6292,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_310,rnd_4_family_310_01,172,16.0,9.0,6406,3178,LTR/Pao,LTR/Pao,LTR,False,Good,processed
