input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_1_family_295,rnd_1_family_295,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_295,rnd_1_family_295_01,330,72.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1041,rnd_4_family_1041,16,13.0,3.0,7274,7260,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_86,rnd_1_family_86,682,61.0,31.0,5366,5342,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_86,rnd_1_family_86_01,682,27.0,18.0,5366,5372,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_131,rnd_4_family_131,45,45.0,2.0,5485,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_449,rnd_1_family_449,70,20.0,0.0,9462,17294,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_449,rnd_1_family_449_01,70,12.0,3.0,9462,9196,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_3_family_1273,rnd_3_family_1273,29,21.0,0.0,9336,9390,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_91,rnd_1_family_91,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_91,rnd_1_family_91_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_461,rnd_1_family_461,70,20.0,0.0,9260,17294,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_461,rnd_1_family_461_01,70,12.0,3.0,9260,9210,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_3_family_1251,rnd_3_family_1251,34,32.0,1.0,7841,8456,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_9,rnd_1_family_9,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_9,rnd_1_family_9_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_342,rnd_1_family_342,107,31.0,9.0,8955,6596,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_342,rnd_1_family_342_01,107,10.0,0.0,8955,22463,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_1348,rnd_4_family_1348,33,10.0,0.0,5151,2746,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_1533,rnd_4_family_1533,36,10.0,1.0,5614,4089,LTR/Gypsy,LTR/Pao,LTR,False,Need_check,processed
rnd_3_family_464,rnd_3_family_464,154,13.0,10.0,6767,6604,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_3_family_464,rnd_3_family_464_01,154,24.0,31.0,6767,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1850,rnd_4_family_1850,27,NaN,6.0,9046,9046,LTR/Gypsy,LTR/Gypsy,LTR,True,NaN,processed
rnd_1_family_434,rnd_1_family_434,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_434,rnd_1_family_434_01,330,72.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_79,rnd_1_family_79,181,14.0,22.0,7196,7105,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_79,rnd_1_family_79_01,181,59.0,20.0,7196,7041,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1845,rnd_4_family_1845,615,18.0,25.0,4986,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_1842,rnd_4_family_1842,34,29.0,0.0,4179,5357,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_1701,rnd_4_family_1701,1197,11.0,1.0,4231,15136,DNA/P,DNA/hAT-Blackjack,False,False,Need_check,processed
rnd_1_family_96,rnd_1_family_96,181,15.0,22.0,7197,7109,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_96,rnd_1_family_96_01,181,59.0,20.0,7197,7042,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1841,rnd_4_family_1841,21,19.0,0.0,7117,7929,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_1338,rnd_4_family_1338,150,13.0,10.0,6767,6604,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1338,rnd_4_family_1338_01,150,21.0,31.0,6767,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_455,rnd_1_family_455,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_455,rnd_1_family_455_01,330,72.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_325,rnd_4_family_325,39,15.0,0.0,4639,5753,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_4035,rnd_4_family_4035,11,NaN,NaN,4666,4666,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_4_family_1342,rnd_4_family_1342,154,13.0,10.0,6767,6604,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1342,rnd_4_family_1342_01,154,24.0,31.0,6767,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_183,rnd_4_family_183,56,47.0,4.0,10203,10457,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3911,rnd_4_family_3911,1122,38.0,66.0,4594,4576,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_4_family_3911,rnd_4_family_3911_01,1122,12.0,71.0,4594,4577,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_1339,rnd_4_family_1339,43,38.0,2.0,7741,7198,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_2589,rnd_4_family_2589,71,25.0,15.0,5227,8981,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_2589,rnd_4_family_2589_01,71,13.0,2.0,5227,5544,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_5191,rnd_4_family_5191,16,13.0,3.0,7274,7260,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_224,rnd_4_family_224,198,26.0,16.0,6228,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_224,rnd_4_family_224_01,198,19.0,6.0,6228,7814,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_334,rnd_1_family_334,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_2219,rnd_4_family_2219,217,30.0,10.0,4761,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_2219,rnd_4_family_2219_01,217,25.0,0.0,4761,8282,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_3_family_427,rnd_3_family_427,167,15.0,1.0,7471,11461,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_3_family_427,rnd_3_family_427_01,167,20.0,0.0,7471,12633,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_594,rnd_4_family_594,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_512,rnd_4_family_512,23,23.0,0.0,5822,6731,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_908,rnd_4_family_908,20,NaN,NaN,4597,4597,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_4_family_3974,rnd_4_family_3974,29,22.0,0.0,9342,9330,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_5096,rnd_4_family_5096,85,28.0,9.0,6361,3586,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_5096,rnd_4_family_5096_01,85,17.0,2.0,6361,6248,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_28,rnd_4_family_28,217,30.0,10.0,4763,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_28,rnd_4_family_28_01,217,26.0,0.0,4763,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_6150,rnd_4_family_6150,55,23.0,2.0,5685,5619,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_6150,rnd_4_family_6150_01,55,13.0,3.0,5685,5476,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_3866,rnd_4_family_3866,95,38.0,20.0,5425,5374,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_3866,rnd_4_family_3866_01,95,19.0,0.0,5425,6024,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_59,rnd_4_family_59,55,42.0,4.0,7315,6812,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_552,rnd_4_family_552,78,49.0,2.0,5337,5439,LINE/I,LINE/I,False,False,Reco_check,processed
rnd_1_family_184,rnd_1_family_184,45,45.0,2.0,5487,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_601,rnd_4_family_601,52,49.0,6.0,6575,6485,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_603,rnd_4_family_603,52,49.0,6.0,6574,6485,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_56,rnd_4_family_56,204,41.0,9.0,6653,6615,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_56,rnd_4_family_56_01,204,35.0,31.0,6653,6450,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_653,rnd_4_family_653,53,14.0,0.0,10320,8975,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_653,rnd_4_family_653_01,53,11.0,1.0,10320,10938,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_199,rnd_1_family_199,50,47.0,5.0,5548,5533,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_892,rnd_4_family_892,78,42.0,0.0,5335,5662,LINE/I,LINE/I,False,False,Need_check,processed
rnd_1_family_245,rnd_1_family_245,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_245,rnd_1_family_245_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_3971,rnd_4_family_3971,516,27.0,1.0,7436,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_3971,rnd_4_family_3971_01,516,22.0,0.0,7436,13399,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_988,rnd_4_family_988,115,97.0,15.0,4699,4645,LINE/L2,LINE/L2,False,False,Reco_check,processed
rnd_1_family_310,rnd_1_family_310,33,31.0,2.0,8450,8152,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_121,rnd_1_family_121,312,14.0,32.0,10225,6430,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_121,rnd_1_family_121_01,312,66.0,28.0,10225,6737,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_1_family_261,rnd_1_family_261,49,38.0,0.0,8761,8534,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_385,rnd_4_family_385,99,84.0,2.0,6409,6316,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_373,rnd_1_family_373,42,35.0,3.0,7739,7141,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_29,rnd_1_family_29,87,13.0,0.0,6351,12383,LINE/CR1,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_333,rnd_1_family_333,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_333,rnd_1_family_333_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_314,rnd_1_family_314,154,13.0,10.0,6766,6605,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_314,rnd_1_family_314_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_349,rnd_1_family_349,201,13.0,12.0,7573,7481,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_349,rnd_1_family_349_01,201,16.0,8.0,7573,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_394,rnd_1_family_394,198,12.0,12.0,7459,7444,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_394,rnd_1_family_394_01,198,16.0,8.0,7459,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_414,rnd_1_family_414,189,26.0,16.0,6649,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_414,rnd_1_family_414_01,189,22.0,12.0,6649,7644,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_400,rnd_1_family_400,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_400,rnd_1_family_400_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_426,rnd_1_family_426,55,47.0,4.0,6278,6240,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_436,rnd_1_family_436,46,13.0,3.0,7702,8858,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_178,rnd_1_family_178,330,12.0,32.0,6464,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_178,rnd_1_family_178_01,330,75.0,0.0,6464,8062,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_431,rnd_1_family_431,58,21.0,3.0,5489,5462,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_431,rnd_1_family_431_01,58,15.0,2.0,5489,5655,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_290,rnd_1_family_290,191,31.0,1.0,8771,11471,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_290,rnd_1_family_290_01,191,16.0,0.0,8771,10995,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_422,rnd_1_family_422,70,20.0,0.0,9259,17294,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_422,rnd_1_family_422_01,70,12.0,3.0,9259,9212,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1852,rnd_4_family_1852,27,NaN,6.0,9046,9046,LTR/Gypsy,LTR/Gypsy,LTR,True,NaN,processed
rnd_1_family_363,rnd_1_family_363,110,91.0,7.0,6583,6516,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_441,rnd_1_family_441,196,47.0,6.0,7849,7780,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_441,rnd_1_family_441_01,196,21.0,13.0,7849,7530,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_240,rnd_1_family_240,110,91.0,7.0,6582,6517,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_448,rnd_1_family_448,49,38.0,0.0,8765,8541,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_907,rnd_4_family_907,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1118,rnd_4_family_1118,94,31.0,1.0,6028,5957,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1118,rnd_4_family_1118_01,94,25.0,20.0,6028,5368,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1016,rnd_4_family_1016,49,38.0,0.0,8765,8528,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1136,rnd_4_family_1136,52,49.0,6.0,6580,6489,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_234,rnd_4_family_234,55,42.0,4.0,7208,6465,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_8,rnd_1_family_8,43,36.0,1.0,7779,7587,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1853,rnd_4_family_1853,685,61.0,31.0,5350,5342,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_1853,rnd_4_family_1853_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_1577,rnd_4_family_1577,49,38.0,0.0,8766,8534,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2256,rnd_4_family_2256,71,35.0,15.0,9652,9608,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_2816,rnd_4_family_2816,71,12.0,15.0,9652,8853,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_55,rnd_1_family_55,102,92.0,0.0,6910,6756,Unknown,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_4184,rnd_4_family_4184,55,42.0,3.0,7255,6909,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_342,rnd_4_family_342,85,27.0,9.0,6362,3586,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_342,rnd_4_family_342_01,85,18.0,3.0,6362,6231,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_5853,rnd_4_family_5853,25,23.0,2.0,5003,5226,LINE/R1,LINE/R1,False,False,Reco_check,processed
rnd_4_family_554,rnd_4_family_554,55,25.0,1.0,7842,9793,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_110,rnd_1_family_110,165,15.0,0.0,7630,19872,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_110,rnd_1_family_110_01,165,19.0,0.0,7630,12537,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_4169,rnd_4_family_4169,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_4169,rnd_4_family_4169_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_68,rnd_4_family_68,36,18.0,0.0,8781,7911,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_68,rnd_4_family_68_01,36,11.0,4.0,8781,10153,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1085,rnd_4_family_1085,440,27.0,1.0,7148,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1085,rnd_4_family_1085_01,440,22.0,0.0,7148,13417,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_861,rnd_4_family_861,64,19.0,0.0,5739,7150,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_861,rnd_4_family_861_01,64,14.0,2.0,5739,6347,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_230,rnd_4_family_230,192,30.0,13.0,8032,8937,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_230,rnd_4_family_230_01,192,16.0,0.0,8032,12674,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_5190,rnd_4_family_5190,55,45.0,4.0,6278,6244,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_24,rnd_4_family_24,202,33.0,1.0,7393,11457,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_24,rnd_4_family_24_01,202,20.0,0.0,7393,10630,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_384,rnd_4_family_384,100,84.0,2.0,6403,6337,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2882,rnd_4_family_2882,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2882,rnd_4_family_2882_01,330,72.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1138,rnd_4_family_1138,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_982,rnd_4_family_982,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_982,rnd_4_family_982_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_902,rnd_4_family_902,18,18.0,0.0,14365,10952,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,LTR,False,Need_check,processed
rnd_4_family_992,rnd_4_family_992,55,45.0,4.0,6278,6244,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_754,rnd_4_family_754,43,35.0,1.0,7709,7648,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_986,rnd_4_family_986,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_986,rnd_4_family_986_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_170,rnd_1_family_170,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_170,rnd_1_family_170_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_4658,rnd_4_family_4658,171,34.0,1.0,9920,11454,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_4658,rnd_4_family_4658_01,171,19.0,0.0,9920,10441,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_229,rnd_1_family_229,181,16.0,22.0,7197,7119,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_109,rnd_1_family_109,42,35.0,2.0,7790,7049,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_241,rnd_1_family_241,55,47.0,4.0,6284,6240,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_169,rnd_1_family_169,228,22.0,0.0,10479,13519,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_3924,rnd_4_family_3924,228,21.0,0.0,10479,15096,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_3924,rnd_4_family_3924_01,228,54.0,1.0,10479,11449,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_302,rnd_1_family_302,32,15.0,2.0,13714,12412,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_277,rnd_1_family_277,55,47.0,4.0,6283,6240,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_311,rnd_1_family_311,181,16.0,22.0,7196,7110,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_266,rnd_1_family_266,43,20.0,7.0,16963,17361,DNA/Maverick,DNA/Maverick,False,False,Reco_check,processed
rnd_1_family_161,rnd_1_family_161,99,82.0,2.0,6408,6339,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_160,rnd_1_family_160,106,75.0,0.0,10484,9829,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_160,rnd_1_family_160_01,106,13.0,0.0,10484,9879,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_281,rnd_1_family_281,201,13.0,12.0,7573,7481,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_281,rnd_1_family_281_01,201,16.0,8.0,7573,7516,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_287,rnd_1_family_287,156,13.0,10.0,6766,6614,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_287,rnd_1_family_287_01,156,25.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_337,rnd_1_family_337,153,13.0,10.0,6767,6605,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_337,rnd_1_family_337_01,153,24.0,31.0,6767,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_84,rnd_1_family_84,181,16.0,22.0,7197,7114,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_84,rnd_1_family_84_01,181,58.0,20.0,7197,7081,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_203,rnd_1_family_203,232,19.0,1.0,11178,11265,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_203,rnd_1_family_203_01,232,58.0,1.0,11178,11453,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_485,rnd_4_family_485,79,14.0,6.0,8313,8310,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_341,rnd_4_family_341,86,27.0,9.0,6360,3586,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_341,rnd_4_family_341_01,86,18.0,3.0,6360,6231,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_421,rnd_1_family_421,99,83.0,2.0,6403,6318,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_233,rnd_4_family_233,214,13.0,14.0,6470,7401,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_233,rnd_4_family_233_01,214,18.0,16.0,6470,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_205,rnd_1_family_205,110,91.0,7.0,6580,6516,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_257,rnd_1_family_257,170,34.0,1.0,9804,11478,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_257,rnd_1_family_257_01,170,20.0,0.0,9804,10156,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_525,rnd_4_family_525,196,45.0,6.0,7848,7784,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_4_family_525,rnd_4_family_525_01,196,19.0,13.0,7848,7530,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_55,rnd_4_family_55,204,41.0,9.0,6653,6597,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_55,rnd_4_family_55_01,204,35.0,31.0,6653,6445,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_567,rnd_4_family_567,71,12.0,15.0,9652,8853,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_526,rnd_4_family_526,196,47.0,6.0,7849,7780,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
